ID_CONVOCATORIA,NME_CONVOCATORIA,ANO_CONVO,ID_PRODUCTO_PD,NME_CLASE_PD,NME_TIPO_MEDICION_PD,NME_TIPOLOGIA_PD,ID_TIPO_PD_MED,NME_CATEGORIA_PD,FCREACION_PD,NME_PRODUCTO_PD,COD_GRUPO_GR,NME_GRUPO_GR,ID_PERSONA_PD,year
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0000668664-229,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A1,Artículos de investigación Con Calidad A1,01/04/2016,"Optoelectrical, structural and morphological characterization of Cu2ZnSnSe4 compound used in photovoltaic applications",COL0047047,Materiales Nanoestructurados y sus Aplicaciones,0000668664,2016
18.0,Convocatoria 737 de 2015,01/01/2015,ART-0000407410-12,Nuevo conocimiento,Nuevo conocimiento Tipo B,Artículos de investigación,ART-ART_D,Artículos de investigación Con Calidad D,06/01/2012,Frecuencia de portadores de Candida sp en cavidad oral de pacientes diabéticos de Medellín.,COL0050098,Biociencias,0000407410,2012
17.0,Convocatoria 693 de 2014,01/01/2014,ART-0000874655-23,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A2,Artículos de investigación Con Calidad A2,09/01/2010,FACTORES GENÉTICOS Y AMBIENTALES ASOCIADOS CON LA RESPUESTA A WARFARINA EN PACIENTES COLOMBIANOS,COL0074302,"Grupo Investigación en Riesgo Cardio - Vascular , Trombosis y Anticoagulación (RICAVTA)",0000874655,2010
17.0,Convocatoria 693 de 2014,01/01/2014,ART-0000036790-17605,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A2,Artículos de investigación Con Calidad A2,01/01/2012,112. Hydrostatic pressure and electric and magnetic field effects on the binding energy of a hydrogenic donor impurity in InAs Poschl-Teller quantum ring,COL0033319,Grupo de Materia Condensada-UdeA,0000036790,2012
18.0,Convocatoria 737 de 2015,01/01/2015,ART-0000247243-76,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_B,Artículos de investigación Con Calidad B,04/01/2014,fruit quality during ripening of Colombia guava (Psisium guajava L.) grown at different altitudes,COL0025694,Biología de Paramos y Ecosistemas Andinos,0000247243,2014
18.0,Convocatoria 737 de 2015,01/01/2015,ART-0001174835-20,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_C,Artículos de investigación Con Calidad C,06/01/2014,Evaluation of polymers for the liquid rhizobial formulation and their influence in the Rhizobium-Cowpea interaction,COL0019552,Sistemas Agropecuarios Sostenibles,0001174835,2014
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0000178225-112,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_B,Artículos de investigación Con Calidad B,01/03/2018,"Revelando mecanismos de resistencia a compuesto antifúngicos en ""Fusarium-like"".",COL0192905,Grupo de Investigación Celular y Molecular de Microorganismos Patógenos  (CeMoP),0000178225,2018
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0001379981-19,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_C,Artículos de investigación Con Calidad C,01/04/2017,Estudio de un sistema de recolección y aprovechamiento de aguas lluvia para áreas urbanas en la ciudad de Bogotá,COL0163888,Grupo de Estudios Ambientales Aplicados - GEAA,0001379981,2017
19.0,Convocatoria 781 de 2017,01/01/2017,ART-0000451118-37,Nuevo conocimiento,Nuevo conocimiento Tipo B,Artículos de investigación,ART-ART_D,Artículos de investigación Con Calidad D,07/01/2016,"Recuperación ecológica de áreas afectadas por un incendio forestal en la microcuenca Tintales (Boyacá, Colombia)",COL0000855,Biodiversidad y Dinámica de Ecosistemas Tropicales,0000451118,2016
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0000875716-22,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_B,Artículos de investigación Con Calidad B,01/01/2015,Ovarian stimulation in patients with breast cancer,COL0122221,DEORUM OPUS,0000875716,2015
19.0,Convocatoria 781 de 2017,01/01/2017,ART-0001542971-38,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A2,Artículos de investigación Con Calidad A2,01/01/2015,"Suicidal risk, affective dysphoric disorders, and quality-of-life perception in patients with focal refractory epilepsy.",COL0125303,Investigación INDEC-CES,0001542971,2015
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0001564288-88,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A2,Artículos de investigación Con Calidad A2,01/01/2016,Organ Damage and Quality of Life in Antiphospholipid Syndrome,COL0008639,Grupo de Inmunología Celular e Inmunogenética,0001564288,2016
19.0,Convocatoria 781 de 2017,01/01/2017,ART-0001274538-25,Nuevo conocimiento,Nuevo conocimiento Tipo B,Artículos de investigación,ART-ART_D,Artículos de investigación Con Calidad D,03/01/2015,Unidad modular para la ejecución de prácticas de instrumentación electrónica,COL0087015,Macrypt,0001274538,2015
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0001108212-91,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_B,Artículos de investigación Con Calidad B,01/01/2014,Endovascular management of skull base tumors. A practical review on literature.,COL0139505,Grupo de Investigación en Ciencias de la Salud y Neurociencias (CISNEURO),0001108212,2014
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0000246891-421,Nuevo conocimiento,Nuevo conocimiento Tipo B,Artículos de investigación,ART-ART_D,Artículos de investigación Con Calidad D,01/09/2015,Crítica al control jerárquico de los regímenes políticos: complejidad y topología,COL0025282,Grupo de Estudios Políticos e Internacionales,0000246891,2015
19.0,Convocatoria 781 de 2017,01/01/2017,ART-0001416314-14,Nuevo conocimiento,Nuevo conocimiento Tipo B,Artículos de investigación,ART-ART_D,Artículos de investigación Con Calidad D,10/01/2016,El concepto de tecnología escolar: una construcción de conocimiento profesional específico del profesorado de tecnología e informática,COL0012785,Investigación por las aulas colombianas (invaucol),0001416314,2016
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0001010565-86,Nuevo conocimiento,Nuevo conocimiento Tipo B,Artículos de investigación,ART-ART_D,Artículos de investigación Con Calidad D,01/02/2016,Concepciones de la escritura en la educación superior: el caso del programa de Taller de Lenguaje de la FUAC,COL0153498,Lenguaje y transversalidad,0001010565,2016
16.0,Convocatoria 640 de 2013,01/01/2013,ART-0000792861-10,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_C,Artículos de investigación Con Calidad C,01/05/2009,"Identification of Colletotrichum species causing anthracnose on Tahiti lime, tree tomato and mango",COL0007702,Grupo de Análisis Espacio-Temporal y Manejo de Fenómenos Fitosanitarios,0000792861,2009
19.0,Convocatoria 781 de 2017,01/01/2017,ART-0000326739-45,Nuevo conocimiento,Nuevo conocimiento Tipo B,Artículos de investigación,ART-ART_D,Artículos de investigación Con Calidad D,12/01/2013,"Aflatoxinas: incidencia, impactos en la salud, control y prevención.",COL0029174,Grupo de Investigación en Cromatografía y Tecnicas Afines,0000326739,2013
16.0,Convocatoria 640 de 2013,01/01/2013,ART-0000952257-403,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_C,Artículos de investigación Con Calidad C,01/10/2008,Enantioselectiva Hydrogenation of Ethyl Piruvate in Flow Reactor Over Pt-CD/SiO2 Catalysts.,COL0025228,Grupo de Catalisis de la Universidad Pedagógica y Tecnológica de Colombia (GC-UPTC),0000952257,2008
18.0,Convocatoria 737 de 2015,01/01/2015,ART-0000504580-48,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A1,Artículos de investigación Con Calidad A1,02/01/2012,Cholesterol-rich microdomains as docking platforms for respiratory syncytial virus in normal human bronchial epithelial cells.,COL0054696,Grupo de investigaciones en Biotecnologia,0000504580,2012
18.0,Convocatoria 737 de 2015,01/01/2015,ART-0001393305-7,Nuevo conocimiento,Nuevo conocimiento Tipo B,Artículos de investigación,ART-ART_D,Artículos de investigación Con Calidad D,12/01/2013,Karl Popper: La explicación en la disciplina histórica,COL0041642,IGNACIO TORRES,0001393305,2013
17.0,Convocatoria 693 de 2014,01/01/2014,ART-0001133721-23,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_B,Artículos de investigación Con Calidad B,01/01/2013,On the distance between products of consecutive Fibonacci numbers and powers of Fibonacci numbers,COL0022816,MATEMÁTICA DISCRETA Y APLICACIONES: ERM (MATDIS),0001133721,2013
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0000034088-75,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_C,Artículos de investigación Con Calidad C,01/08/2015,Enzymatic hydrolysis of cassava stalk pretreated with the alkaline method,COL0064315,COINDE,0000034088,2015
16.0,Convocatoria 640 de 2013,01/01/2013,ART-0001376449-22,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A2,Artículos de investigación Con Calidad A2,01/08/2010,30.HUVECs from newborns with a strong family history of diabetes show increased apoptosis by flow cytometry with annexin V,COL0104626,ENFERMEDADES CRONICAS ZOONOTICAS ADQUIRIDAS ECZA,0001376449,2010
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0000976644-235,Nuevo conocimiento,Nuevo conocimiento Tipo B,Artículos de investigación,ART-ART_D,Artículos de investigación Con Calidad D,01/01/2017,Estudio de caso sobre el diseño de Proaid E silla de ruedas neurológica para niños,COL0031519,Grupo de Investigación de Estudios en Diseño,0000976644,2017
19.0,Convocatoria 781 de 2017,01/01/2017,ART-0000112550-30903,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A1,Artículos de investigación Con Calidad A1,12/01/2010,Manipulating and imaging the shape of an electronic wave function by tunneling spectroscopy,COL0015366,Química Teórica y Computacional,0000112550,2010
19.0,Convocatoria 781 de 2017,01/01/2017,ART-0000189910-30,Nuevo conocimiento,Nuevo conocimiento Tipo B,Artículos de investigación,ART-ART_D,Artículos de investigación Con Calidad D,06/01/2015,DESARROLLO DE LA TÉCNICA DE INTERFERÓN GAMMA (IFN-&#404;) PARA LA DETECCIÓN DE BOVINOS INFECTADOS CON Listeria monocytogenes,COL0009761,Grupo de Investigación en Ciencia Animal,0000189910,2015
19.0,Convocatoria 781 de 2017,01/01/2017,ART-0000292591-80,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A1,Artículos de investigación Con Calidad A1,12/01/2015,A new logistic-type model for pricing European options,COL0084111,Cálculo Científico y Modelamiento Matemático,0000292591,2015
19.0,Convocatoria 781 de 2017,01/01/2017,ART-0001307100-51,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A1,Artículos de investigación Con Calidad A1,12/01/2015,Advances in the interpretation of tomographic images as an early detection method of oil palms affected by basal stem rot in Colombia,COL0107833,Grupo de investigación en Enfermendades de la  Palma de Aceite,0001307100,2015
19.0,Convocatoria 781 de 2017,01/01/2017,ART-0000549240-97,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_B,Artículos de investigación Con Calidad B,04/01/2016,Quantitative Approach to Evaluate Curriculum Requirements in a Curriculum,COL0002152,Centro de Estudios y de Investigación en Biotecnología -CIBIOT-,0000549240,2016
18.0,Convocatoria 737 de 2015,01/01/2015,ART-0001206362-5,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_C,Artículos de investigación Con Calidad C,05/01/2014,"Análisis morfológico del sistema reproductor e identificación molecular a través de los marcadores mitocondriales COI y 16S rRNA de Megalobulimus oblongus (Mollusca, Strophocheilidae) de Colombia",COL0040189,Microbiología Ambiental,0001206362,2014
16.0,Convocatoria 640 de 2013,01/01/2013,ART-0000221775-216,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A1,Artículos de investigación Con Calidad A1,01/12/2011,Seasonality in fruit availability affects frugivorous primate biomass and species richness,COL0002179,Centro de Investigaciones Ecológicas La Macarena,0000221775,2011
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0001201557-43,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_C,Artículos de investigación Con Calidad C,01/07/2013,TAG: Introduction to an Ubiquitous Learning Model to Assess the Ubiquity Level in Higher Education Institutions,COL0039116,Grupo de Investigación y Desarrollo en Sistemas y Computación,0001201557,2013
16.0,Convocatoria 640 de 2013,01/01/2013,ART-0000251070-13871,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A1,Artículos de investigación Con Calidad A1,01/01/2011,Filter-Antenna Module using Substrate Integrated Waveguide Cavities,COL0008049,Grupo de Electrónica y Sistemas de Telecomunicaciones,0000251070,2011
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0001440250-9,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_B,Artículos de investigación Con Calidad B,01/06/2013,"Discriminación y exclusión de las mujeres trabajadoras del sector salud en Colombia ¿Empleo, un tema pendiente para avanzar en la equidad de género en salud",COL0022609,GISACC,0001440250,2013
19.0,Convocatoria 781 de 2017,01/01/2017,ART-0000040665-16322,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_B,Artículos de investigación Con Calidad B,10/01/2010,GENOTIPIFICACION DEL VIRUS DEL PAPILOMA HUMANO EN MUESTRAS DE CEPILLADOS CERVICALES DE PACIENTES DE DIFERENTES HOSPITALES DE BOGOTA Y EVALUACION DE LA CONCORDANCIA DE DOS METODOS BASADOS EN PCR.,COL0068403,Genetica Humana,0000040665,2010
18.0,Convocatoria 737 de 2015,01/01/2015,ART-0000245755-282,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_B,Artículos de investigación Con Calidad B,08/01/2013,"A new species of Centris (Xanthemisia) Moure, 1945 from South America with a synopsis of the known species of the subgenus in Colombia (Hymenoptera: Apidae: Centridini)",COL0044582,Insectos de Colombia,0000245755,2013
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0000513997-51,Nuevo conocimiento,Nuevo conocimiento Tipo B,Artículos de investigación,ART-ART_D,Artículos de investigación Con Calidad D,01/09/2015,"PROPIEDADES FÍSICAS Y SENSORIALES DE UN PAN FRESCO, CON LA ADICIÓN DE LAS ENZIMAS LACASA, XILANASA Y LIPASA",COL0038379,BIOALI Biotecnología de Alimentos,0000513997,2015
19.0,Convocatoria 781 de 2017,01/01/2017,ART-0001233513-18,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_C,Artículos de investigación Con Calidad C,04/01/2011,"¿El olor nos lleva¿: Identidades ecológicas como un proceso de reconocimiento social y cultural de los recuperadores del Relleno Sanitario Regional de Presidente, municpio de San Pedro, departamento del Valle",COL0008307,Grupo de Estudios Sociales Comparativos,0001233513,2011
